site,date_time,discharge,notes
4198000,4/24/2017 7:00,605,cubic feet per second
4198000,4/24/2017 7:30,605,cubic feet per second
4198000,4/24/2017 8:00,605,cubic feet per second
4198000,4/24/2017 8:30,595,cubic feet per second
4198000,4/24/2017 9:00,595,cubic feet per second
4198000,4/24/2017 9:30,595,cubic feet per second
4198000,4/24/2017 10:00,585,cubic feet per second
4198000,4/24/2017 10:30,585,cubic feet per second
4198000,4/24/2017 11:00,585,cubic feet per second
4198000,4/24/2017 11:30,585,cubic feet per second
4198000,4/24/2017 12:00,575,cubic feet per second
4198000,4/24/2017 12:30,575,cubic feet per second
4198000,4/24/2017 13:00,565,cubic feet per second
4198000,4/24/2017 13:30,565,cubic feet per second
4198000,4/24/2017 14:00,565,cubic feet per second
4198000,4/24/2017 14:30,565,cubic feet per second
4198000,4/24/2017 15:00,556,cubic feet per second
4198000,4/24/2017 15:30,556,cubic feet per second
4198000,4/24/2017 16:00,556,cubic feet per second
4198000,4/24/2017 16:30,556,cubic feet per second
4198000,4/24/2017 17:00,546,cubic feet per second
4198000,4/24/2017 17:30,546,cubic feet per second
4198000,4/24/2017 18:00,546,cubic feet per second
4198000,4/24/2017 18:30,546,cubic feet per second
4198000,4/24/2017 19:00,546,cubic feet per second
4198000,4/24/2017 19:30,546,cubic feet per second
4198000,4/24/2017 20:00,537,cubic feet per second
4198000,4/24/2017 20:30,537,cubic feet per second
4198000,4/24/2017 21:00,537,cubic feet per second
4198000,4/24/2017 21:30,537,cubic feet per second
4198000,4/24/2017 22:00,528,cubic feet per second
4198000,4/24/2017 22:30,528,cubic feet per second
4198000,4/24/2017 23:00,528,cubic feet per second
4198000,4/24/2017 23:30,528,cubic feet per second
4198000,4/25/2017 0:00,518,cubic feet per second
4198000,4/25/2017 0:30,518,cubic feet per second
4198000,4/25/2017 1:00,518,cubic feet per second
4198000,4/25/2017 1:30,518,cubic feet per second
4198000,4/25/2017 2:00,509,cubic feet per second
4198000,4/25/2017 2:30,509,cubic feet per second
4198000,4/25/2017 3:00,509,cubic feet per second
4198000,4/25/2017 3:30,509,cubic feet per second
4198000,4/25/2017 4:00,500,cubic feet per second
4198000,4/25/2017 4:30,500,cubic feet per second
4198000,4/25/2017 5:00,500,cubic feet per second
4198000,4/25/2017 5:30,500,cubic feet per second
4198000,4/25/2017 6:00,500,cubic feet per second
4198000,4/25/2017 6:30,500,cubic feet per second
4198000,4/25/2017 7:00,500,cubic feet per second
4198000,4/25/2017 7:30,491,cubic feet per second
4198000,4/25/2017 8:00,491,cubic feet per second
4198000,4/25/2017 8:30,491,cubic feet per second
4198000,4/25/2017 9:00,491,cubic feet per second
4198000,4/25/2017 9:30,491,cubic feet per second
4198000,4/25/2017 10:00,483,cubic feet per second
4198000,4/25/2017 10:30,483,cubic feet per second
4198000,4/25/2017 11:00,483,cubic feet per second
4198000,4/25/2017 11:30,483,cubic feet per second
4198000,4/25/2017 12:00,483,cubic feet per second
4198000,4/25/2017 12:30,483,cubic feet per second
4198000,4/25/2017 13:00,474,cubic feet per second
4198000,4/25/2017 13:30,474,cubic feet per second
4198000,4/25/2017 14:00,474,cubic feet per second
4198000,4/25/2017 14:30,474,cubic feet per second
4198000,4/25/2017 15:00,474,cubic feet per second
4198000,4/25/2017 15:30,474,cubic feet per second
4198000,4/25/2017 16:00,474,cubic feet per second
4198000,4/25/2017 16:30,466,cubic feet per second
4198000,4/25/2017 17:00,466,cubic feet per second
4198000,4/25/2017 17:30,466,cubic feet per second
4198000,4/25/2017 18:00,466,cubic feet per second
4198000,4/25/2017 18:30,457,cubic feet per second
4198000,4/25/2017 19:00,457,cubic feet per second
4198000,4/25/2017 19:30,457,cubic feet per second
4198000,4/25/2017 20:00,457,cubic feet per second
4198000,4/25/2017 20:30,457,cubic feet per second
4198000,4/25/2017 21:00,449,cubic feet per second
4198000,4/25/2017 21:30,449,cubic feet per second
4198000,4/25/2017 22:00,449,cubic feet per second
4198000,4/25/2017 22:30,440,cubic feet per second
4198000,4/25/2017 23:00,440,cubic feet per second
4198000,4/25/2017 23:30,440,cubic feet per second
4198000,4/26/2017 0:00,440,cubic feet per second
4198000,4/26/2017 0:30,440,cubic feet per second
4198000,4/26/2017 1:00,440,cubic feet per second
4198000,4/26/2017 1:30,440,cubic feet per second
4198000,4/26/2017 2:00,432,cubic feet per second
4198000,4/26/2017 2:30,432,cubic feet per second
4198000,4/26/2017 3:00,432,cubic feet per second
4198000,4/26/2017 3:30,432,cubic feet per second
4198000,4/26/2017 4:00,424,cubic feet per second
4198000,4/26/2017 4:30,424,cubic feet per second
4198000,4/26/2017 5:00,424,cubic feet per second
4198000,4/26/2017 5:30,424,cubic feet per second
4198000,4/26/2017 6:00,424,cubic feet per second
4198000,4/26/2017 6:30,424,cubic feet per second
4198000,4/26/2017 7:00,424,cubic feet per second
4198000,4/26/2017 7:30,424,cubic feet per second
4198000,4/26/2017 8:00,424,cubic feet per second
4198000,4/26/2017 8:30,424,cubic feet per second
4198000,4/26/2017 9:00,416,cubic feet per second
4198000,4/26/2017 9:30,416,cubic feet per second
4198000,4/26/2017 10:00,416,cubic feet per second
4198000,4/26/2017 10:30,416,cubic feet per second
4198000,4/26/2017 11:00,416,cubic feet per second
4198000,4/26/2017 11:30,416,cubic feet per second
4198000,4/26/2017 12:00,416,cubic feet per second
4198000,4/26/2017 12:30,416,cubic feet per second
4198000,4/26/2017 13:00,416,cubic feet per second
4198000,4/26/2017 13:30,416,cubic feet per second
4198000,4/26/2017 14:00,416,cubic feet per second
4198000,4/26/2017 14:30,416,cubic feet per second
4198000,4/26/2017 15:00,416,cubic feet per second
4198000,4/26/2017 15:30,409,cubic feet per second
4198000,4/26/2017 16:00,409,cubic feet per second
4198000,4/26/2017 16:30,409,cubic feet per second
4198000,4/26/2017 17:00,409,cubic feet per second
4198000,4/26/2017 17:30,409,cubic feet per second
4198000,4/26/2017 18:00,409,cubic feet per second
4198000,4/26/2017 18:30,409,cubic feet per second
4198000,4/26/2017 19:00,401,cubic feet per second
4198000,4/26/2017 19:30,401,cubic feet per second
4198000,4/26/2017 20:00,401,cubic feet per second
4198000,4/26/2017 20:30,393,cubic feet per second
4198000,4/26/2017 21:00,393,cubic feet per second
4198000,4/26/2017 21:30,393,cubic feet per second
4198000,4/26/2017 22:00,393,cubic feet per second
4198000,4/26/2017 22:30,386,cubic feet per second
4198000,4/26/2017 23:00,386,cubic feet per second
4198000,4/26/2017 23:30,386,cubic feet per second
4198000,4/27/2017 0:00,386,cubic feet per second
4198000,4/27/2017 0:30,378,cubic feet per second
4198000,4/27/2017 1:00,378,cubic feet per second
4198000,4/27/2017 1:30,378,cubic feet per second
4198000,4/27/2017 2:00,378,cubic feet per second
4198000,4/27/2017 2:30,378,cubic feet per second
4198000,4/27/2017 3:00,378,cubic feet per second
4198000,4/27/2017 3:30,378,cubic feet per second
4198000,4/27/2017 4:00,378,cubic feet per second
4198000,4/27/2017 4:30,378,cubic feet per second
4198000,4/27/2017 5:00,378,cubic feet per second
4198000,4/27/2017 5:30,378,cubic feet per second
4198000,4/27/2017 6:00,378,cubic feet per second
4198000,4/27/2017 6:30,378,cubic feet per second
4198000,4/27/2017 7:00,378,cubic feet per second
4198000,4/27/2017 7:30,378,cubic feet per second
4198000,4/27/2017 8:00,378,cubic feet per second
4198000,4/27/2017 8:30,371,cubic feet per second
4198000,4/27/2017 9:00,371,cubic feet per second
4198000,4/27/2017 9:30,371,cubic feet per second
4198000,4/27/2017 10:00,371,cubic feet per second
4198000,4/27/2017 10:30,371,cubic feet per second
4198000,4/27/2017 11:00,371,cubic feet per second
4198000,4/27/2017 11:30,371,cubic feet per second
4198000,4/27/2017 12:00,371,cubic feet per second
4198000,4/27/2017 12:30,371,cubic feet per second
4198000,4/27/2017 13:00,371,cubic feet per second
4198000,4/27/2017 13:30,371,cubic feet per second
4198000,4/27/2017 14:00,371,cubic feet per second
4198000,4/27/2017 14:30,364,cubic feet per second
4198000,4/27/2017 15:00,364,cubic feet per second
4198000,4/27/2017 15:30,364,cubic feet per second
4198000,4/27/2017 16:00,364,cubic feet per second
4198000,4/27/2017 16:30,364,cubic feet per second
4198000,4/27/2017 17:00,364,cubic feet per second
4198000,4/27/2017 17:30,364,cubic feet per second
4198000,4/27/2017 18:00,364,cubic feet per second
4198000,4/27/2017 18:30,364,cubic feet per second
4198000,4/27/2017 19:00,356,cubic feet per second
4198000,4/27/2017 19:30,356,cubic feet per second
4198000,4/27/2017 20:00,356,cubic feet per second
4198000,4/27/2017 20:30,356,cubic feet per second
4198000,4/27/2017 21:00,356,cubic feet per second
4198000,4/27/2017 21:30,356,cubic feet per second
4198000,4/27/2017 22:00,356,cubic feet per second
4198000,4/27/2017 22:30,356,cubic feet per second
4198000,4/27/2017 23:00,356,cubic feet per second
4198000,4/27/2017 23:30,356,cubic feet per second
4198000,4/28/2017 0:00,349,cubic feet per second
4198000,4/28/2017 0:30,349,cubic feet per second
4198000,4/28/2017 1:00,349,cubic feet per second
4198000,4/28/2017 1:30,349,cubic feet per second
4198000,4/28/2017 2:00,349,cubic feet per second
4198000,4/28/2017 2:30,349,cubic feet per second
4198000,4/28/2017 3:00,349,cubic feet per second
4198000,4/28/2017 3:30,349,cubic feet per second
4198000,4/28/2017 4:00,349,cubic feet per second
4198000,4/28/2017 4:30,349,cubic feet per second
4198000,4/28/2017 5:00,342,cubic feet per second
4198000,4/28/2017 5:30,342,cubic feet per second
4198000,4/28/2017 6:00,342,cubic feet per second
4198000,4/28/2017 6:30,342,cubic feet per second
4198000,4/28/2017 7:00,342,cubic feet per second
4198000,4/28/2017 7:30,342,cubic feet per second
4198000,4/28/2017 8:00,342,cubic feet per second
4198000,4/28/2017 8:30,342,cubic feet per second
4198000,4/28/2017 9:00,342,cubic feet per second
4198000,4/28/2017 9:30,342,cubic feet per second
4198000,4/28/2017 10:00,342,cubic feet per second
4198000,4/28/2017 10:30,342,cubic feet per second
4198000,4/28/2017 11:00,336,cubic feet per second
4198000,4/28/2017 11:30,336,cubic feet per second
4198000,4/28/2017 12:00,336,cubic feet per second
4198000,4/28/2017 12:30,336,cubic feet per second
4198000,4/28/2017 13:00,336,cubic feet per second
4198000,4/28/2017 13:30,336,cubic feet per second
4198000,4/28/2017 14:00,336,cubic feet per second
4198000,4/28/2017 14:30,336,cubic feet per second
4198000,4/28/2017 15:00,336,cubic feet per second
4198000,4/28/2017 15:30,336,cubic feet per second
4198000,4/28/2017 16:00,336,cubic feet per second
4198000,4/28/2017 16:30,336,cubic feet per second
4198000,4/28/2017 17:00,336,cubic feet per second
4198000,4/28/2017 17:30,336,cubic feet per second
4198000,4/28/2017 18:00,336,cubic feet per second
4198000,4/28/2017 18:30,329,cubic feet per second
4198000,4/28/2017 19:00,329,cubic feet per second
4198000,4/28/2017 19:30,329,cubic feet per second
4198000,4/28/2017 20:00,329,cubic feet per second
4198000,4/28/2017 20:30,329,cubic feet per second
4198000,4/28/2017 21:00,329,cubic feet per second
4198000,4/28/2017 21:30,329,cubic feet per second
4198000,4/28/2017 22:00,329,cubic feet per second
4198000,4/28/2017 22:30,329,cubic feet per second
4198000,4/28/2017 23:00,329,cubic feet per second
4198000,4/28/2017 23:30,329,cubic feet per second
4198000,4/29/2017 0:00,329,cubic feet per second
4198000,4/29/2017 0:30,329,cubic feet per second
4198000,4/29/2017 1:00,329,cubic feet per second
4198000,4/29/2017 1:30,329,cubic feet per second
4198000,4/29/2017 2:00,329,cubic feet per second
4198000,4/29/2017 2:30,329,cubic feet per second
4198000,4/29/2017 3:00,329,cubic feet per second
4198000,4/29/2017 3:30,329,cubic feet per second
4198000,4/29/2017 4:00,329,cubic feet per second
4198000,4/29/2017 4:30,329,cubic feet per second
4198000,4/29/2017 5:00,329,cubic feet per second
4198000,4/29/2017 5:30,336,cubic feet per second
4198000,4/29/2017 6:00,336,cubic feet per second
4198000,4/29/2017 6:30,336,cubic feet per second
4198000,4/29/2017 7:00,336,cubic feet per second
4198000,4/29/2017 7:30,342,cubic feet per second
4198000,4/29/2017 8:00,342,cubic feet per second
4198000,4/29/2017 8:30,342,cubic feet per second
4198000,4/29/2017 9:00,349,cubic feet per second
4198000,4/29/2017 9:30,349,cubic feet per second
4198000,4/29/2017 10:00,349,cubic feet per second
4198000,4/29/2017 10:30,349,cubic feet per second
4198000,4/29/2017 11:00,349,cubic feet per second
4198000,4/29/2017 11:30,349,cubic feet per second
4198000,4/29/2017 12:00,349,cubic feet per second
4198000,4/29/2017 12:30,349,cubic feet per second
4198000,4/29/2017 13:00,349,cubic feet per second
4198000,4/29/2017 13:30,356,cubic feet per second
4198000,4/29/2017 14:00,356,cubic feet per second
4198000,4/29/2017 14:30,356,cubic feet per second
4198000,4/29/2017 15:00,356,cubic feet per second
4198000,4/29/2017 15:30,356,cubic feet per second
4198000,4/29/2017 16:00,356,cubic feet per second
4198000,4/29/2017 16:30,356,cubic feet per second
4198000,4/29/2017 17:00,356,cubic feet per second
4198000,4/29/2017 17:30,356,cubic feet per second
4198000,4/29/2017 18:00,356,cubic feet per second
4198000,4/29/2017 18:30,356,cubic feet per second
4198000,4/29/2017 19:00,356,cubic feet per second
4198000,4/29/2017 19:30,356,cubic feet per second
4198000,4/29/2017 20:00,364,cubic feet per second
4198000,4/29/2017 20:30,364,cubic feet per second
4198000,4/29/2017 21:00,364,cubic feet per second
4198000,4/29/2017 21:30,364,cubic feet per second
4198000,4/29/2017 22:00,364,cubic feet per second
4198000,4/29/2017 22:30,364,cubic feet per second
4198000,4/29/2017 23:00,364,cubic feet per second
4198000,4/29/2017 23:30,371,cubic feet per second
4198000,4/30/2017 0:00,371,cubic feet per second
4198000,4/30/2017 0:30,371,cubic feet per second
4198000,4/30/2017 1:00,371,cubic feet per second
4198000,4/30/2017 1:30,371,cubic feet per second
4198000,4/30/2017 2:00,371,cubic feet per second
4198000,4/30/2017 2:30,386,cubic feet per second
4198000,4/30/2017 3:00,393,cubic feet per second
4198000,4/30/2017 3:30,393,cubic feet per second
4198000,4/30/2017 4:00,401,cubic feet per second
4198000,4/30/2017 4:30,409,cubic feet per second
4198000,4/30/2017 5:00,416,cubic feet per second
4198000,4/30/2017 5:30,424,cubic feet per second
4198000,4/30/2017 6:00,424,cubic feet per second
4198000,4/30/2017 6:30,432,cubic feet per second
4198000,4/30/2017 7:00,449,cubic feet per second
4198000,4/30/2017 7:30,457,cubic feet per second
4198000,4/30/2017 8:00,474,cubic feet per second
4198000,4/30/2017 8:30,500,cubic feet per second
4198000,4/30/2017 9:00,528,cubic feet per second
4198000,4/30/2017 9:30,565,cubic feet per second
4198000,4/30/2017 10:00,636,cubic feet per second
4198000,4/30/2017 10:30,712,cubic feet per second
4198000,4/30/2017 11:00,794,cubic feet per second
4198000,4/30/2017 11:30,896,cubic feet per second
4198000,4/30/2017 12:00,1020,cubic feet per second
4198000,4/30/2017 12:30,1170,cubic feet per second
4198000,4/30/2017 13:00,1350,cubic feet per second
4198000,4/30/2017 13:30,1550,cubic feet per second
4198000,4/30/2017 14:00,1720,cubic feet per second
4198000,4/30/2017 14:30,1870,cubic feet per second
4198000,4/30/2017 15:00,2020,cubic feet per second
4198000,4/30/2017 15:30,2170,cubic feet per second
4198000,4/30/2017 16:00,2300,cubic feet per second
4198000,4/30/2017 16:30,2410,cubic feet per second
4198000,4/30/2017 17:00,2490,cubic feet per second
4198000,4/30/2017 17:30,2580,cubic feet per second
4198000,4/30/2017 18:00,2670,cubic feet per second
4198000,4/30/2017 18:30,2740,cubic feet per second
4198000,4/30/2017 19:00,2860,cubic feet per second
4198000,4/30/2017 19:30,2910,cubic feet per second
4198000,4/30/2017 20:00,3010,cubic feet per second
4198000,4/30/2017 20:30,3080,cubic feet per second
4198000,4/30/2017 21:00,3150,cubic feet per second
4198000,4/30/2017 21:30,3230,cubic feet per second
4198000,4/30/2017 22:00,3330,cubic feet per second
4198000,4/30/2017 22:30,3430,cubic feet per second
4198000,4/30/2017 23:00,3590,cubic feet per second
4198000,4/30/2017 23:30,3750,cubic feet per second
4198000,5/1/2017 0:00,3950,cubic feet per second
4198000,5/1/2017 0:30,4190,cubic feet per second
4198000,5/1/2017 1:00,4420,cubic feet per second
4198000,5/1/2017 1:30,4680,cubic feet per second
4198000,5/1/2017 2:00,4950,cubic feet per second
4198000,5/1/2017 2:30,5220,cubic feet per second
4198000,5/1/2017 3:00,5470,cubic feet per second
4198000,5/1/2017 3:30,5700,cubic feet per second
4198000,5/1/2017 4:00,5900,cubic feet per second
4198000,5/1/2017 4:30,6090,cubic feet per second
4198000,5/1/2017 5:00,6250,cubic feet per second
4198000,5/1/2017 5:30,6390,cubic feet per second
4198000,5/1/2017 6:00,6520,cubic feet per second
4198000,5/1/2017 6:30,6610,cubic feet per second
4198000,5/1/2017 7:00,6660,cubic feet per second
4198000,5/1/2017 7:30,6660,cubic feet per second
4198000,5/1/2017 8:00,6720,cubic feet per second
4198000,5/1/2017 8:30,6750,cubic feet per second
4198000,5/1/2017 9:00,6750,cubic feet per second
4198000,5/1/2017 9:30,6800,cubic feet per second
4198000,5/1/2017 10:00,6800,cubic feet per second
4198000,5/1/2017 10:30,6860,cubic feet per second
4198000,5/1/2017 11:00,6860,cubic feet per second
4198000,5/1/2017 11:30,6860,cubic feet per second
4198000,5/1/2017 12:00,6860,cubic feet per second
4198000,5/1/2017 12:30,6890,cubic feet per second
4198000,5/1/2017 13:00,6910,cubic feet per second
4198000,5/1/2017 13:30,6910,cubic feet per second
4198000,5/1/2017 14:00,6940,cubic feet per second
4198000,5/1/2017 14:30,6970,cubic feet per second
4198000,5/1/2017 15:00,6970,cubic feet per second
4198000,5/1/2017 15:30,7000,cubic feet per second
4198000,5/1/2017 16:00,7030,cubic feet per second
4198000,5/1/2017 16:30,7050,cubic feet per second
4198000,5/1/2017 17:00,7080,cubic feet per second
4198000,5/1/2017 17:30,7100,cubic feet per second
4198000,5/1/2017 18:00,7130,cubic feet per second
4198000,5/1/2017 18:30,7160,cubic feet per second
4198000,5/1/2017 19:00,7180,cubic feet per second
4198000,5/1/2017 19:30,7180,cubic feet per second
4198000,5/1/2017 20:00,7180,cubic feet per second
4198000,5/1/2017 20:30,7180,cubic feet per second
4198000,5/1/2017 21:00,7180,cubic feet per second
4198000,5/1/2017 21:30,7160,cubic feet per second
4198000,5/1/2017 22:00,7130,cubic feet per second
4198000,5/1/2017 22:30,7100,cubic feet per second
4198000,5/1/2017 23:00,7080,cubic feet per second
4198000,5/1/2017 23:30,7030,cubic feet per second
4198000,5/2/2017 0:00,7050,cubic feet per second
4198000,5/2/2017 0:30,6970,cubic feet per second
4198000,5/2/2017 1:00,6940,cubic feet per second
4198000,5/2/2017 1:30,6890,cubic feet per second
4198000,5/2/2017 2:00,6830,cubic feet per second
4198000,5/2/2017 2:30,6800,cubic feet per second
4198000,5/2/2017 3:00,6750,cubic feet per second
4198000,5/2/2017 3:30,6720,cubic feet per second
4198000,5/2/2017 4:00,6630,cubic feet per second
4198000,5/2/2017 4:30,6580,cubic feet per second
4198000,5/2/2017 5:00,6550,cubic feet per second
4198000,5/2/2017 5:30,6500,cubic feet per second
4198000,5/2/2017 6:00,6440,cubic feet per second
4198000,5/2/2017 6:30,6410,cubic feet per second
4198000,5/2/2017 7:00,6390,cubic feet per second
4198000,5/2/2017 7:30,6330,cubic feet per second
4198000,5/2/2017 8:00,6300,cubic feet per second
4198000,5/2/2017 8:30,6280,cubic feet per second
4198000,5/2/2017 9:00,6250,cubic feet per second
4198000,5/2/2017 9:30,6220,cubic feet per second
4198000,5/2/2017 10:00,6170,cubic feet per second
4198000,5/2/2017 10:30,6120,cubic feet per second
4198000,5/2/2017 11:00,6120,cubic feet per second
4198000,5/2/2017 11:30,6060,cubic feet per second
4198000,5/2/2017 12:00,6010,cubic feet per second
4198000,5/2/2017 12:30,5960,cubic feet per second
4198000,5/2/2017 13:00,5900,cubic feet per second
4198000,5/2/2017 13:30,5850,cubic feet per second
4198000,5/2/2017 14:00,5770,cubic feet per second
4198000,5/2/2017 14:30,5720,cubic feet per second
4198000,5/2/2017 15:00,5670,cubic feet per second
4198000,5/2/2017 15:30,5590,cubic feet per second
4198000,5/2/2017 16:00,5520,cubic feet per second
4198000,5/2/2017 16:30,5440,cubic feet per second
4198000,5/2/2017 17:00,5370,cubic feet per second
4198000,5/2/2017 17:30,5320,cubic feet per second
4198000,5/2/2017 18:00,5240,cubic feet per second
4198000,5/2/2017 18:30,5170,cubic feet per second
4198000,5/2/2017 19:00,5100,cubic feet per second
4198000,5/2/2017 19:30,5050,cubic feet per second
4198000,5/2/2017 20:00,4980,cubic feet per second
4198000,5/2/2017 20:30,4930,cubic feet per second
4198000,5/2/2017 21:00,4850,cubic feet per second
4198000,5/2/2017 21:30,4800,cubic feet per second
4198000,5/2/2017 22:00,4730,cubic feet per second
4198000,5/2/2017 22:30,4680,cubic feet per second
4198000,5/2/2017 23:00,4640,cubic feet per second
4198000,5/2/2017 23:30,4590,cubic feet per second
4198000,5/3/2017 0:00,4540,cubic feet per second
4198000,5/3/2017 0:30,4490,cubic feet per second
4198000,5/3/2017 1:00,4450,cubic feet per second
4198000,5/3/2017 1:30,4400,cubic feet per second
4198000,5/3/2017 2:00,4380,cubic feet per second
4198000,5/3/2017 2:30,4330,cubic feet per second
4198000,5/3/2017 3:00,4310,cubic feet per second
4198000,5/3/2017 3:30,4290,cubic feet per second
4198000,5/3/2017 4:00,4240,cubic feet per second
4198000,5/3/2017 4:30,4220,cubic feet per second
4198000,5/3/2017 5:00,4190,cubic feet per second
4198000,5/3/2017 5:30,4170,cubic feet per second
4198000,5/3/2017 6:00,4150,cubic feet per second
4198000,5/3/2017 6:30,4130,cubic feet per second
4198000,5/3/2017 7:00,4100,cubic feet per second
4198000,5/3/2017 7:30,4080,cubic feet per second
4198000,5/3/2017 8:00,4060,cubic feet per second
4198000,5/3/2017 8:30,4040,cubic feet per second
4198000,5/3/2017 9:00,4040,cubic feet per second
4198000,5/3/2017 9:30,4020,cubic feet per second
4198000,5/3/2017 10:00,3990,cubic feet per second
4198000,5/3/2017 10:30,3990,cubic feet per second
4198000,5/3/2017 11:00,3970,cubic feet per second
4198000,5/3/2017 11:30,3950,cubic feet per second
4198000,5/3/2017 12:00,3930,cubic feet per second
4198000,5/3/2017 12:30,3910,cubic feet per second
4198000,5/3/2017 13:00,3910,cubic feet per second
4198000,5/3/2017 13:30,3880,cubic feet per second
4198000,5/3/2017 14:00,3840,cubic feet per second
4198000,5/3/2017 14:30,3820,cubic feet per second
4198000,5/3/2017 15:00,3820,cubic feet per second
4198000,5/3/2017 15:30,3780,cubic feet per second
4198000,5/3/2017 16:00,3750,cubic feet per second
4198000,5/3/2017 16:30,3710,cubic feet per second
4198000,5/3/2017 17:00,3710,cubic feet per second
4198000,5/3/2017 17:30,3670,cubic feet per second
4198000,5/3/2017 18:00,3650,cubic feet per second
4198000,5/3/2017 18:30,3610,cubic feet per second
4198000,5/3/2017 19:00,3590,cubic feet per second
4198000,5/3/2017 19:30,3540,cubic feet per second
4198000,5/3/2017 20:00,3520,cubic feet per second
4198000,5/3/2017 20:30,3500,cubic feet per second
4198000,5/3/2017 21:00,3470,cubic feet per second
4198000,5/3/2017 21:30,3450,cubic feet per second
4198000,5/3/2017 22:00,3410,cubic feet per second
4198000,5/3/2017 22:30,3370,cubic feet per second
4198000,5/3/2017 23:00,3350,cubic feet per second
4198000,5/3/2017 23:30,3310,cubic feet per second
4198000,5/4/2017 0:00,3270,cubic feet per second
4198000,5/4/2017 0:30,3250,cubic feet per second
4198000,5/4/2017 1:00,3210,cubic feet per second
4198000,5/4/2017 1:30,3190,cubic feet per second
4198000,5/4/2017 2:00,3150,cubic feet per second
4198000,5/4/2017 2:30,3140,cubic feet per second
4198000,5/4/2017 3:00,3100,cubic feet per second
4198000,5/4/2017 3:30,3080,cubic feet per second
4198000,5/4/2017 4:00,3040,cubic feet per second
4198000,5/4/2017 4:30,3020,cubic feet per second
4198000,5/4/2017 5:00,3010,cubic feet per second
4198000,5/4/2017 5:30,2970,cubic feet per second
4198000,5/4/2017 6:00,2930,cubic feet per second
4198000,5/4/2017 6:30,2910,cubic feet per second
4198000,5/4/2017 7:00,2880,cubic feet per second
4198000,5/4/2017 7:30,2840,cubic feet per second
4198000,5/4/2017 8:00,2820,cubic feet per second
4198000,5/4/2017 8:30,2790,cubic feet per second
4198000,5/4/2017 9:00,2750,cubic feet per second
4198000,5/4/2017 9:30,2740,cubic feet per second
4198000,5/4/2017 10:00,2700,cubic feet per second
4198000,5/4/2017 10:30,2680,cubic feet per second
4198000,5/4/2017 11:00,2650,cubic feet per second
4198000,5/4/2017 11:30,2630,cubic feet per second
4198000,5/4/2017 12:00,2600,cubic feet per second
4198000,5/4/2017 12:30,2580,cubic feet per second
4198000,5/4/2017 13:00,2550,cubic feet per second
4198000,5/4/2017 13:30,2530,cubic feet per second
4198000,5/4/2017 14:00,2510,cubic feet per second
4198000,5/4/2017 14:30,2490,cubic feet per second
4198000,5/4/2017 15:00,2480,cubic feet per second
4198000,5/4/2017 15:30,2480,cubic feet per second
4198000,5/4/2017 16:00,2490,cubic feet per second
4198000,5/4/2017 16:30,2490,cubic feet per second
4198000,5/4/2017 17:00,2490,cubic feet per second
4198000,5/4/2017 17:30,2510,cubic feet per second
4198000,5/4/2017 18:00,2530,cubic feet per second
4198000,5/4/2017 18:30,2550,cubic feet per second
4198000,5/4/2017 19:00,2580,cubic feet per second
4198000,5/4/2017 19:30,2600,cubic feet per second
4198000,5/4/2017 20:00,2630,cubic feet per second
4198000,5/4/2017 20:30,2680,cubic feet per second
4198000,5/4/2017 21:00,2750,cubic feet per second
4198000,5/4/2017 21:30,2810,cubic feet per second
4198000,5/4/2017 22:00,2900,cubic feet per second
4198000,5/4/2017 22:30,2970,cubic feet per second
4198000,5/4/2017 23:00,3040,cubic feet per second
4198000,5/4/2017 23:30,3140,cubic feet per second
4198000,5/5/2017 0:00,3230,cubic feet per second
4198000,5/5/2017 0:30,3350,cubic feet per second
4198000,5/5/2017 1:00,3450,cubic feet per second
4198000,5/5/2017 1:30,3570,cubic feet per second
4198000,5/5/2017 2:00,3710,cubic feet per second
4198000,5/5/2017 2:30,3820,cubic feet per second
4198000,5/5/2017 3:00,3970,cubic feet per second
4198000,5/5/2017 3:30,4100,cubic feet per second
4198000,5/5/2017 4:00,4240,cubic feet per second
4198000,5/5/2017 4:30,4380,cubic feet per second
4198000,5/5/2017 5:00,4540,cubic feet per second
4198000,5/5/2017 5:30,4680,cubic feet per second
4198000,5/5/2017 6:00,4830,cubic feet per second
4198000,5/5/2017 6:30,4980,cubic feet per second
4198000,5/5/2017 7:00,5120,cubic feet per second
4198000,5/5/2017 7:30,5290,cubic feet per second
4198000,5/5/2017 8:00,5440,cubic feet per second
4198000,5/5/2017 8:30,5590,cubic feet per second
4198000,5/5/2017 9:00,5770,cubic feet per second
4198000,5/5/2017 9:30,5960,cubic feet per second
4198000,5/5/2017 10:00,6170,cubic feet per second
4198000,5/5/2017 10:30,6360,cubic feet per second
4198000,5/5/2017 11:00,6580,cubic feet per second
4198000,5/5/2017 11:30,6800,cubic feet per second
4198000,5/5/2017 12:00,7030,cubic feet per second
4198000,5/5/2017 12:30,7240,cubic feet per second
4198000,5/5/2017 13:00,7470,cubic feet per second
4198000,5/5/2017 13:30,7740,cubic feet per second
4198000,5/5/2017 14:00,8070,cubic feet per second
4198000,5/5/2017 14:30,8330,cubic feet per second
4198000,5/5/2017 15:00,8550,cubic feet per second
4198000,5/5/2017 15:30,8810,cubic feet per second
4198000,5/5/2017 16:00,9130,cubic feet per second
4198000,5/5/2017 16:30,9460,cubic feet per second
4198000,5/5/2017 17:00,9730,cubic feet per second
