Date/Time	Green Algae	Bluegreen	Diatoms	Cryptophyta	Yellow substances	Total conc.	Transmission	Depth	Temp. Sample	Comment
date	µg/l	µg/l	µg/l	µg/l	r.u.	µg/l	%	m	°C	
6/27/2023 3:00:31 PM	0.00	0.38	0.00	0.00	0.67	0.38	100.00	-0.15	--	pre_di_cuv1
6/27/2023 3:00:32 PM	0.00	0.33	0.04	0.00	0.69	0.36	100.00	-0.15	--	pre_di_cuv1
6/27/2023 3:00:33 PM	0.00	0.54	0.00	0.00	0.70	0.54	100.00	-0.16	--	pre_di_cuv1
6/27/2023 3:00:34 PM	0.00	0.39	0.00	0.05	0.69	0.44	100.00	-0.15	--	pre_di_cuv1
6/27/2023 3:00:34 PM	0.00	0.21	0.00	0.00	0.69	0.21	100.00	-0.15	--	pre_di_cuv1
6/27/2023 3:00:35 PM	0.00	0.52	0.00	0.00	0.66	0.52	100.00	-0.15	--	pre_di_cuv1
6/27/2023 3:00:36 PM	0.25	0.39	0.00	0.00	0.64	0.63	100.00	-0.15	--	pre_di_cuv1
6/27/2023 3:00:37 PM	0.00	0.43	0.00	0.00	0.67	0.43	100.00	-0.15	--	pre_di_cuv1
6/27/2023 3:00:37 PM	0.00	0.26	0.00	0.00	0.68	0.26	100.00	-0.15	--	pre_di_cuv1
6/27/2023 3:00:38 PM	0.00	0.35	0.07	0.00	0.67	0.42	100.00	-0.14	--	pre_di_cuv1
6/27/2023 3:00:39 PM	0.00	0.42	0.11	0.00	0.65	0.53	100.00	-0.16	--	pre_di_cuv1
6/27/2023 3:00:39 PM	0.00	0.50	0.00	0.00	0.66	0.50	100.00	-0.15	--	pre_di_cuv1
6/27/2023 3:00:40 PM	0.00	0.37	0.00	0.00	0.69	0.37	100.00	-0.14	--	pre_di_cuv1
6/27/2023 3:00:41 PM	0.00	0.32	0.00	0.00	0.70	0.32	100.00	-0.15	--	pre_di_cuv1
6/27/2023 3:00:42 PM	0.00	0.44	0.00	0.00	0.67	0.44	100.00	-0.15	--	pre_di_cuv1
6/27/2023 3:00:42 PM	0.00	0.45	0.00	0.00	0.70	0.45	100.00	-0.15	--	pre_di_cuv1
6/27/2023 3:00:43 PM	0.00	0.52	0.00	0.00	0.70	0.52	100.00	-0.14	--	pre_di_cuv1
6/27/2023 3:00:44 PM	0.07	0.42	0.00	0.00	0.69	0.48	100.00	-0.15	--	pre_di_cuv1
6/27/2023 3:00:44 PM	0.00	0.43	0.00	0.00	0.67	0.43	100.00	-0.16	--	pre_di_cuv1
6/27/2023 3:00:45 PM	0.00	0.36	0.00	0.00	0.67	0.36	100.00	-0.16	--	pre_di_cuv1
6/27/2023 3:03:18 PM	25.27	19.52	47.44	4.78	1.67	97.01	51.30	-0.17	--	Muddy_Creek_A
6/27/2023 3:03:19 PM	27.84	21.09	55.77	3.40	1.11	108.10	48.95	-0.17	--	Muddy_Creek_A
6/27/2023 3:03:19 PM	24.43	21.04	55.77	3.59	1.52	104.83	49.38	-0.18	--	Muddy_Creek_A
6/27/2023 3:03:20 PM	27.12	21.01	55.47	3.29	1.29	106.89	48.66	-0.18	--	Muddy_Creek_A
6/27/2023 3:03:21 PM	27.43	19.61	53.10	5.54	1.50	105.67	50.17	-0.18	--	Muddy_Creek_A
6/27/2023 3:03:22 PM	24.08	22.29	56.25	3.14	1.67	105.76	50.50	-0.18	--	Muddy_Creek_A
