Date/Time	Green Algae	Bluegreen	Diatoms	Cryptophyta	Yellow substances	Total conc.	Transmission	Depth	Temp. Sample	Comment
date	µg/l	µg/l	µg/l	µg/l	r.u.	µg/l	%	m	°C	
8/22/2023 3:12:27 PM	0.00	0.00	0.00	0.00	0.09	0.00	89.86	-0.03	--	pre_di_cuv1
8/22/2023 3:12:27 PM	0.00	0.00	0.00	0.00	0.07	0.00	91.26	-0.01	--	pre_di_cuv1
8/22/2023 3:12:28 PM	0.00	0.00	0.00	0.00	0.09	0.00	90.49	-0.05	--	pre_di_cuv1
8/22/2023 3:12:29 PM	0.00	0.08	0.00	0.00	0.06	0.08	90.82	-0.02	--	pre_di_cuv1
8/22/2023 3:12:30 PM	0.00	0.00	0.08	0.00	0.06	0.08	89.18	-0.02	--	pre_di_cuv1
8/22/2023 3:12:31 PM	0.00	0.00	0.00	0.00	0.09	0.00	90.11	-0.04	--	pre_di_cuv1
8/22/2023 3:12:31 PM	0.00	0.00	0.00	0.00	0.07	0.00	91.06	-0.01	--	pre_di_cuv1
8/22/2023 3:12:32 PM	0.00	0.00	0.00	0.00	0.06	0.00	89.61	-0.03	--	pre_di_cuv1
8/22/2023 3:12:33 PM	0.00	0.00	0.01	0.00	0.08	0.01	89.94	-0.01	--	pre_di_cuv1
8/22/2023 3:12:33 PM	0.00	0.00	0.00	0.00	0.07	0.00	91.73	-0.03	--	pre_di_cuv1
8/22/2023 3:12:34 PM	0.00	0.00	0.00	0.00	0.09	0.00	91.06	-0.01	--	pre_di_cuv1
8/22/2023 3:12:35 PM	0.14	0.00	0.00	0.00	0.08	0.14	90.63	-0.03	--	pre_di_cuv1
8/22/2023 3:12:36 PM	0.00	0.00	0.00	0.00	0.09	0.00	91.18	-0.03	--	pre_di_cuv1
8/22/2023 3:12:36 PM	0.13	0.00	0.00	0.00	0.03	0.13	91.12	-0.02	--	pre_di_cuv1
8/22/2023 3:12:37 PM	0.00	0.03	0.00	0.00	0.07	0.03	91.78	-0.02	--	pre_di_cuv1
8/22/2023 3:12:38 PM	0.00	0.00	0.00	0.00	0.09	0.00	90.81	-0.02	--	pre_di_cuv1
8/22/2023 3:12:38 PM	0.00	0.00	0.00	0.00	0.08	0.00	90.38	-0.03	--	pre_di_cuv1
8/22/2023 3:12:39 PM	0.00	0.00	0.00	0.00	0.07	0.00	90.23	-0.02	--	pre_di_cuv1
8/22/2023 3:12:40 PM	0.00	0.00	0.00	0.00	0.08	0.00	90.97	-0.03	--	pre_di_cuv1
8/22/2023 3:12:41 PM	0.00	0.00	0.00	0.00	0.05	0.00	90.74	-0.02	--	pre_di_cuv1
8/22/2023 3:34:50 PM	11.22	16.29	10.72	0.00	1.27	38.23	83.02	-0.03	--	EC_1163_A
8/22/2023 3:34:51 PM	11.66	16.48	10.73	0.00	1.32	38.86	82.54	-0.03	--	EC_1163_A
8/22/2023 3:34:52 PM	11.10	16.57	10.66	0.00	1.40	38.34	83.16	-0.01	--	EC_1163_A
8/22/2023 3:34:53 PM	11.39	16.07	11.03	0.00	1.31	38.49	84.05	-0.03	--	EC_1163_A
8/22/2023 3:34:54 PM	12.30	16.39	11.39	0.00	1.20	40.07	82.64	-0.04	--	EC_1163_A
8/22/2023 3:34:54 PM	12.20	16.35	10.75	0.00	1.26	39.29	82.91	-0.04	--	EC_1163_A
8/22/2023 3:34:55 PM	12.43	16.26	10.89	0.00	1.13	39.58	83.45	-0.03	--	EC_1163_A
8/22/2023 3:34:56 PM	10.82	16.38	10.74	0.00	1.34	37.95	82.04	-0.03	--	EC_1163_A
8/22/2023 3:34:57 PM	10.86	16.68	10.48	0.00	1.41	38.01	82.57	-0.02	--	EC_1163_A
8/22/2023 3:34:57 PM	12.45	16.46	10.67	0.00	1.21	39.59	83.25	-0.02	--	EC_1163_A
